tanggal,tweet,skor,label,tweet_baku,tweet_tokens,stemmed,detoken_stem,rand
1/14/2021 8:58,b'sudah dibuktikan dengan vaksinasi pertama oleh presiden berarti dijelaskan bahwa vaksin ini aman dan Halal\xe2\x80\xa6 https://t.co/4D7KQ2T9W0',1,positif,sudah dibuktikan dengan vaksinasi pertama oleh presiden berarti dijelaskan bahwa vaksin ini aman dan halal,"['sudah', 'dibuktikan', 'dengan', 'vaksinasi', 'pertama', 'oleh', 'presiden', 'berarti', 'dijelaskan', 'bahwa', 'vaksin', 'ini', 'aman', 'dan', 'halal']","['sudah', 'bukti', 'dengan', 'vaksinasi', 'pertama', 'oleh', 'presiden', 'arti', 'jelas', 'bahwa', 'vaksin', 'ini', 'aman', 'dan', 'halal']",sudah bukti dengan vaksinasi pertama oleh presiden arti jelas bahwa vaksin ini aman dan halal,0.898615428
1/14/2021 8:01,"b'Insya Allah, vaksinasi disertai disiplin protokol kesehatan akan melindungi diri, orang sekitar, dan negeri.,\xe2\x80\xa6 https://t.co/f5ZLEvtihV'",1,positif,insya allah vaksinasi disertai disiplin protokol kesehatan akan melindungi diri orang sekitar dan negeri,"['insya', 'allah', 'vaksinasi', 'disertai', 'disiplin', 'protokol', 'kesehatan', 'akan', 'melindungi', 'diri', 'orang', 'sekitar', 'dan', 'negeri']","['insya', 'allah', 'vaksinasi', 'serta', 'disiplin', 'protokol', 'sehat', 'akan', 'lindung', 'diri', 'orang', 'sekitar', 'dan', 'negeri']",insya allah vaksinasi serta disiplin protokol sehat akan lindung diri orang sekitar dan negeri,0.115898758
1/11/2021 8:01,b'RT @iknum_ario: @Ch_Chotlmah @DivHumas_Polri Besok dimulai .. siaaap\n\nPercaya Vaksin Akhiri Pandemi\n#RingkusMunarmanPembohong',1,positif,besok dimulai siap percaya vaksin akhiri pandemi,"['besok', 'dimulai', 'siap', 'percaya', 'vaksin', 'akhiri', 'pandemi']","['besok', 'mulai', 'siap', 'percaya', 'vaksin', 'akhir', 'pandemi']",besok mulai siap percaya vaksin akhir pandemi,0.663299292
1/12/2021 5:57,b'RT @_budiawan83: Vaksin mau buatan mana ga perlu dipersoalkan selama bisa dipake untuk masyarakat \nDemi kebaikan semua',1,positif,vaksin mau buatan mana tidak perlu dipersoalkan selama bisa dipakai untuk masyarakat demi kebaikan semua,"['vaksin', 'mau', 'buatan', 'mana', 'tidak', 'perlu', 'dipersoalkan', 'selama', 'bisa', 'dipakai', 'untuk', 'masyarakat', 'demi', 'kebaikan', 'semua']","['vaksin', 'mau', 'buat', 'mana', 'tidak', 'perlu', 'soal', 'lama', 'bisa', 'pakai', 'untuk', 'masyarakat', 'demi', 'baik', 'semua']",vaksin mau buat mana tidak perlu soal lama bisa pakai untuk masyarakat demi baik semua,0.48910855
1/15/2021 3:00,b'Waspada kawan\xf0\x9f\x91\x89 Kadrun Framing Hoax Vaksin\n#TangkapPendanaFPITeroris\n\nYuk kita contoh pemimpin kita ini mau di vaksi\xe2\x80\xa6 https://t.co/TrKx3C7idT',1,positif,waspada kawan yuk kita contoh pemimpin kita ini mau divaksin,"['waspada', 'kawan', 'yuk', 'kita', 'contoh', 'pemimpin', 'kita', 'ini', 'mau', 'divaksin']","['waspada', 'kawan', 'yuk', 'kita', 'contoh', 'pimpin', 'kita', 'ini', 'mau', 'vaksin']",waspada kawan yuk kita contoh pimpin kita ini mau vaksin,0.484449441
1/15/2021 0:05,b'Vaksin itu bisa menimbulkan eksternalitas positif. \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',1,positif,vaksin itu bisa menimbulkan eksternalitas positif,"['vaksin', 'itu', 'bisa', 'menimbulkan', 'eksternalitas', 'positif']","['vaksin', 'itu', 'bisa', 'timbul', 'eksternalitas', 'positif']",vaksin itu bisa timbul eksternalitas positif,0.611163085
1/15/2021 1:19,"b'Males edukasi ke makhluk kayak gini. Egoisnya udah tingkat tinggi. Dulu ga percaya covid, sekarang gamau vaksin.\nYa\xe2\x80\xa6 https://t.co/wFKb0EGPGg'",1,positif,malas edukasi ke makhluk seperti ini egoisnya sudah tingkat tinggi dulu tidak percaya covid sekarang tidak mau vaksin,"['malas', 'edukasi', 'ke', 'makhluk', 'seperti', 'ini', 'egoisnya', 'sudah', 'tingkat', 'tinggi', 'dulu', 'tidak', 'percaya', 'covid', 'sekarang', 'tidak', 'mau', 'vaksin']","['malas', 'edukasi', 'ke', 'makhluk', 'seperti', 'ini', 'egois', 'sudah', 'tingkat', 'tinggi', 'dulu', 'tidak', 'percaya', 'covid', 'sekarang', 'tidak', 'mau', 'vaksin']",malas edukasi ke makhluk seperti ini egois sudah tingkat tinggi dulu tidak percaya covid sekarang tidak mau vaksin,0.871297794
1/14/2021 12:48,"b'Menurut saya, Kunci dari vaksinasi covid yg paling penting adalah vaksin bisa mencegah gejala berat/kematian dan me\xe2\x80\xa6 https://t.co/7fw940hFl0'",1,positif,menurut saya kunci dari vaksinasi covid yang paling penting adalah vaksin bisa mencegah gejala beratkematian dan mencegah rawat inap tanpa gejala berat covid hanya meriang batuk pilek seharihari,"['menurut', 'saya', 'kunci', 'dari', 'vaksinasi', 'covid', 'yang', 'paling', 'penting', 'adalah', 'vaksin', 'bisa', 'mencegah', 'gejala', 'beratkematian', 'dan', 'mencegah', 'rawat', 'inap', 'tanpa', 'gejala', 'berat', 'covid', 'hanya', 'meriang', 'batuk', 'pilek', 'seharihari']","['turut', 'saya', 'kunci', 'dari', 'vaksinasi', 'covid', 'yang', 'paling', 'penting', 'adalah', 'vaksin', 'bisa', 'cegah', 'gejala', 'beratkematian', 'dan', 'cegah', 'rawat', 'inap', 'tanpa', 'gejala', 'berat', 'covid', 'hanya', 'meriang', 'batuk', 'pilek', 'seharihari']",turut saya kunci dari vaksinasi covid yang paling penting adalah vaksin bisa cegah gejala beratkematian dan cegah rawat inap tanpa gejala berat covid hanya meriang batuk pilek seharihari,0.811288833
1/12/2021 5:59,b'RT @olietamami: Pemerintah Indonesia gercep banget punya banyak improvisasi dlm menangani covid 19. Presiden @jokowi juga siap divaksin tgl\xe2\x80\xa6',1,positif,pemerintah indonesia bergerak cepat dan punya banyak improvisasi dalam menangani covid presiden juga siap divaksin,"['pemerintah', 'indonesia', 'bergerak', 'cepat', 'dan', 'punya', 'banyak', 'improvisasi', 'dalam', 'menangani', 'covid', 'presiden', 'juga', 'siap', 'divaksin']","['perintah', 'indonesia', 'gerak', 'cepat', 'dan', 'punya', 'banyak', 'improvisasi', 'dalam', 'tangan', 'covid', 'presiden', 'juga', 'siap', 'vaksin']",perintah indonesia gerak cepat dan punya banyak improvisasi dalam tangan covid presiden juga siap vaksin,0.217344337
1/12/2021 9:13,b'RT @mukduitdong: Alhamdulillah Vaksin Sinovac tiba #VaksinKitaDatangLagi https://t.co/CMSwEw32is',1,positif,alhamdulillah vaksin sinovac tiba,"['alhamdulillah', 'vaksin', 'sinovac', 'tiba']","['alhamdulillah', 'vaksin', 'sinovac', 'tiba']",alhamdulillah vaksin sinovac tiba,0.644386363
1/14/2021 7:20,b'@vioUul Gapapa... Vaksin itu baik\nSelama kondisi tubuh kita dalam keadaan baik saat divaksin',1,positif,tidak apa apa vaksin itu baik selama kondisi tubuh kita dalam keadaan baik saat divaksin,"['tidak', 'apa', 'apa', 'vaksin', 'itu', 'baik', 'selama', 'kondisi', 'tubuh', 'kita', 'dalam', 'keadaan', 'baik', 'saat', 'divaksin']","['tidak', 'apa', 'apa', 'vaksin', 'itu', 'baik', 'lama', 'kondisi', 'tubuh', 'kita', 'dalam', 'ada', 'baik', 'saat', 'vaksin']",tidak apa apa vaksin itu baik lama kondisi tubuh kita dalam ada baik saat vaksin,0.874118401
1/12/2021 10:33,"b'RT @Pemwualu: Yang mau sehat dan terhindar dr Virus Covid selain harus disiplin 3M, jg perlu bgt di Vaksinasi, jd jgn ragu bt di suntik Vak\xe2\x80\xa6'",1,positif,yang mau sehat dan terhindar dari virus covid selain harus disiplin tiga m juga perlu sekali divaksinasi jadi jangan ragu banget disuntik vaksin,"['yang', 'mau', 'sehat', 'dan', 'terhindar', 'dari', 'virus', 'covid', 'selain', 'harus', 'disiplin', 'tiga', 'm', 'juga', 'perlu', 'sekali', 'divaksinasi', 'jadi', 'jangan', 'ragu', 'banget', 'disuntik', 'vaksin']","['yang', 'mau', 'sehat', 'dan', 'hindar', 'dari', 'virus', 'covid', 'selain', 'harus', 'disiplin', 'tiga', 'm', 'juga', 'perlu', 'sekali', 'vaksinasi', 'jadi', 'jangan', 'ragu', 'banget', 'suntik', 'vaksin']",yang mau sehat dan hindar dari virus covid selain harus disiplin tiga m juga perlu sekali vaksinasi jadi jangan ragu banget suntik vaksin,0.613606917
1/14/2021 8:37,"b'@prince_duro @kabuyutan17 Yakinlah Ama Vaksin Ini, Udah Halal Suci Lagi\n\n Indonesia &amp; RMP \n#PulihDenganVaksin'",1,positif,yakinlah sama vaksin ini sudah halal suci lagi,"['yakinlah', 'sama', 'vaksin', 'ini', 'sudah', 'halal', 'suci', 'lagi']","['yakin', 'sama', 'vaksin', 'ini', 'sudah', 'halal', 'suci', 'lagi']",yakin sama vaksin ini sudah halal suci lagi,0.604097721
1/15/2021 0:54,b'......Mengharapkan ada vaksin\n......Presiden duluan\n......pejabat duluan\n\nKalau saya selalu siap untuk divaksin.\nDi\xe2\x80\xa6 https://t.co/9v9LMp1921',1,positif,mengharapkan ada vaksin presiden duluan pejabat duluan kalau saya selalu siap untuk divaksin,"['mengharapkan', 'ada', 'vaksin', 'presiden', 'duluan', 'pejabat', 'duluan', 'kalau', 'saya', 'selalu', 'siap', 'untuk', 'divaksin']","['harap', 'ada', 'vaksin', 'presiden', 'duluan', 'jabat', 'duluan', 'kalau', 'saya', 'selalu', 'siap', 'untuk', 'vaksin']",harap ada vaksin presiden duluan jabat duluan kalau saya selalu siap untuk vaksin,0.084569613
1/12/2021 23:24,b'RT @NkriSakLawase: Alhamdulilah \nMUI  : VAKSIN SINOVAC HALAL ... https://t.co/bmoXlbzmLC',1,positif,alhamdulilah mui vaksin sinovac halal,"['alhamdulilah', 'mui', 'vaksin', 'sinovac', 'halal']","['alhamdulilah', 'mui', 'vaksin', 'sinovac', 'halal']",alhamdulilah mui vaksin sinovac halal,0.029574129
1/15/2021 2:23,b'Harus Tahu ! \nPentingnya Vaksin Covid-19 https://t.co/uX69svjSbA',1,positif,harus tahu pentingnya vaksin covid,"['harus', 'tahu', 'pentingnya', 'vaksin', 'covid']","['harus', 'tahu', 'penting', 'vaksin', 'covid']",harus tahu penting vaksin covid,0.813660477
1/15/2021 9:29,b'Ayoo vaksin \xf0\x9f\x92\x89\n#vaksin #VaksinCovid19 https://t.co/BkyItUf9T3',1,positif,ayo vaksin,"['ayo', 'vaksin']","['ayo', 'vaksin']",ayo vaksin,0.115652541
1/15/2021 3:35,b'@Salimbado9 Aku siap d vaksin \xf0\x9f\x92\x83\xf0\x9f\xa5\xb0\xf0\x9f\x92\x89\xf0\x9f\x92\x89',1,positif,aku siap divaksin,"['aku', 'siap', 'divaksin']","['aku', 'siap', 'vaksin']",aku siap vaksin,0.282546656
1/11/2021 9:38,b'RT @DhaniSaputra28: vaksin covid = obat kuat',1,positif,vaksin covid obat kuat,"['vaksin', 'covid', 'obat', 'kuat']","['vaksin', 'covid', 'obat', 'kuat']",vaksin covid obat kuat,0.287139842
1/15/2021 1:53,b'Jangan takut di vaksin guys\xe2\x9d\xa4\xef\xb8\x8f https://t.co/tkrLBKWjX6',1,positif,jangan takut divaksin teman teman,"['jangan', 'takut', 'divaksin', 'teman', 'teman']","['jangan', 'takut', 'vaksin', 'teman', 'teman']",jangan takut vaksin teman teman,0.819041463
1/14/2021 8:03,b'Ga perlu meragukan vaksin Covid19\nVaksin Covid19 suci dan Halal\n\nIndonesia &amp; RMP \n#PulihDenganVaksin https://t.co/XOyodCYzw6',1,positif,tidak perlu meragukan vaksin covid vaksin covid suci dan halal indonesia,"['tidak', 'perlu', 'meragukan', 'vaksin', 'covid', 'vaksin', 'covid', 'suci', 'dan', 'halal', 'indonesia']","['tidak', 'perlu', 'ragu', 'vaksin', 'covid', 'vaksin', 'covid', 'suci', 'dan', 'halal', 'indonesia']",tidak perlu ragu vaksin covid vaksin covid suci dan halal indonesia,0.623751398
1/14/2021 23:15,b'@ferdiriva Semoga saya cepet dpt neh ni vaksin.',1,positif,semoga saya cepat dapat vaksin,"['semoga', 'saya', 'cepat', 'dapat', 'vaksin']","['moga', 'saya', 'cepat', 'dapat', 'vaksin']",moga saya cepat dapat vaksin,0.455446033
1/12/2021 6:31,"b'RT @AprilLagiAza: Ogeb menurut gw klo msh ada org yg gk mau di Vaksin, udh di gratisin, di jamin aman oleh BPOM, halal oleh MUI msh gk mau\xe2\x80\xa6'",1,positif,bego menurut aku kalau msh ada orang yang tidak mau divaksin sudah digratis kan dijamin aman oleh bpom halal oleh mui masih tidak mau,"['bego', 'menurut', 'aku', 'kalau', 'msh', 'ada', 'orang', 'yang', 'tidak', 'mau', 'divaksin', 'sudah', 'digratis', 'kan', 'dijamin', 'aman', 'oleh', 'bpom', 'halal', 'oleh', 'mui', 'masih', 'tidak', 'mau']","['bego', 'turut', 'aku', 'kalau', 'msh', 'ada', 'orang', 'yang', 'tidak', 'mau', 'vaksin', 'sudah', 'gratis', 'kan', 'jamin', 'aman', 'oleh', 'bpom', 'halal', 'oleh', 'mui', 'masih', 'tidak', 'mau']",bego turut aku kalau msh ada orang yang tidak mau vaksin sudah gratis kan jamin aman oleh bpom halal oleh mui masih tidak mau,0.77931912
1/11/2021 9:38,b'RT @DhaniSaputra28: vaksin covid = obat kuat',1,positif,vaksin covid obat kuat,"['vaksin', 'covid', 'obat', 'kuat']","['vaksin', 'covid', 'obat', 'kuat']",vaksin covid obat kuat,0.746757378
1/12/2021 10:37,b'RT @NayDonuts: @denni_sauya Warga Yg menolak mereka yg Kurang bersyukur \xf0\x9f\x98\x92\n\nVaksin Oke Siap Edar\n#UsutSenpiIlegalTerorisFPI',1,positif,warga yang menolak mereka yang kurang bersyukur vaksin oke siap edar,"['warga', 'yang', 'menolak', 'mereka', 'yang', 'kurang', 'bersyukur', 'vaksin', 'oke', 'siap', 'edar']","['warga', 'yang', 'tolak', 'mereka', 'yang', 'kurang', 'syukur', 'vaksin', 'oke', 'siap', 'edar']",warga yang tolak mereka yang kurang syukur vaksin oke siap edar,0.791624813
1/15/2021 3:09,b'@bungfarid Nah kalau gitu aku yakin vaksin',1,positif,nah kalau begitu aku yakin vaksin,"['nah', 'kalau', 'begitu', 'aku', 'yakin', 'vaksin']","['nah', 'kalau', 'begitu', 'aku', 'yakin', 'vaksin']",nah kalau begitu aku yakin vaksin,0.395300819
1/16/2021 23:22,"b'RT @arintiafeni: Yuuk bantu pemerintah dengan kurangi mobilitas selama 2 Minggu kedepan, jangan lupakan juga 3M..\n\nVaksin Mantap Imun Kuat\xe2\x80\xa6'",1,positif,ayo bantu pemerintah dengan kurangi mobilitas selama minggu kedepan jangan lupakan juga m vaksin mantap imun kuat,"['ayo', 'bantu', 'pemerintah', 'dengan', 'kurangi', 'mobilitas', 'selama', 'minggu', 'kedepan', 'jangan', 'lupakan', 'juga', 'm', 'vaksin', 'mantap', 'imun', 'kuat']","['ayo', 'bantu', 'perintah', 'dengan', 'kurang', 'mobilitas', 'lama', 'minggu', 'depan', 'jangan', 'lupa', 'juga', 'm', 'vaksin', 'mantap', 'imun', 'kuat']",ayo bantu perintah dengan kurang mobilitas lama minggu depan jangan lupa juga m vaksin mantap imun kuat,0.062636126
1/11/2021 23:37,"b'RT @SahabatSaber: Vaksin, melindungi diri dan orang lain.\nPaus orang pertama yang disuntik vaksin di Vatikan.\n\nSaya percaya'",1,positif,vaksin melindungi diri dan orang lain paus orang pertama yang disuntik vaksin di vatikan saya percaya,"['vaksin', 'melindungi', 'diri', 'dan', 'orang', 'lain', 'paus', 'orang', 'pertama', 'yang', 'disuntik', 'vaksin', 'di', 'vatikan', 'saya', 'percaya']","['vaksin', 'lindung', 'diri', 'dan', 'orang', 'lain', 'paus', 'orang', 'pertama', 'yang', 'suntik', 'vaksin', 'di', 'vatikan', 'saya', 'percaya']",vaksin lindung diri dan orang lain paus orang pertama yang suntik vaksin di vatikan saya percaya,0.797925089
1/11/2021 3:49,b'RT @rudysound: Sudah bagus Pemerintah telah berusaha keras membasmi Covid19 serta memberikan Vaksin gratis untuk Rakyat kok msh aja dicela\xe2\x80\xa6',1,positif,sudah bagus pemerintah telah berusaha keras membasmi covid serta memberikan vaksin gratis untuk rakyat kok masih saja dicela,"['sudah', 'bagus', 'pemerintah', 'telah', 'berusaha', 'keras', 'membasmi', 'covid', 'serta', 'memberikan', 'vaksin', 'gratis', 'untuk', 'rakyat', 'kok', 'masih', 'saja', 'dicela']","['sudah', 'bagus', 'perintah', 'telah', 'usaha', 'keras', 'basmi', 'covid', 'serta', 'beri', 'vaksin', 'gratis', 'untuk', 'rakyat', 'kok', 'masih', 'saja', 'cela']",sudah bagus perintah telah usaha keras basmi covid serta beri vaksin gratis untuk rakyat kok masih saja cela,0.81727424
1/14/2021 11:32,b'Buat saya vaksin itu untuk melindungi diri saya dari orang lain. Melindungi orang lain juga kah? Mungkin. Tapi bodo\xe2\x80\xa6 https://t.co/h14X8DBRQb',1,positif,buat saya vaksin itu untuk melindungi diri saya dari orang lain melindungi orang lain juga kah mungkin,"['buat', 'saya', 'vaksin', 'itu', 'untuk', 'melindungi', 'diri', 'saya', 'dari', 'orang', 'lain', 'melindungi', 'orang', 'lain', 'juga', 'kah', 'mungkin']","['buat', 'saya', 'vaksin', 'itu', 'untuk', 'lindung', 'diri', 'saya', 'dari', 'orang', 'lain', 'lindung', 'orang', 'lain', 'juga', 'kah', 'mungkin']",buat saya vaksin itu untuk lindung diri saya dari orang lain lindung orang lain juga kah mungkin,0.274247465
1/14/2021 19:39,"b'Jangan takut utk di vaksin yah, vaksin sinovac ini sdh aman oleh bpom &amp; halal oleh MUI. mari kita dkng vaksinasi in\xe2\x80\xa6 https://t.co/Jlk0Ky02rB'",1,positif,jangan takut untuk divaksin yah vaksin sinovac ini sudah aman oleh bpom halal oleh mui mari kita dukung vaksinasi,"['jangan', 'takut', 'untuk', 'divaksin', 'yah', 'vaksin', 'sinovac', 'ini', 'sudah', 'aman', 'oleh', 'bpom', 'halal', 'oleh', 'mui', 'mari', 'kita', 'dukung', 'vaksinasi']","['jangan', 'takut', 'untuk', 'vaksin', 'yah', 'vaksin', 'sinovac', 'ini', 'sudah', 'aman', 'oleh', 'bpom', 'halal', 'oleh', 'mui', 'mari', 'kita', 'dukung', 'vaksinasi']",jangan takut untuk vaksin yah vaksin sinovac ini sudah aman oleh bpom halal oleh mui mari kita dukung vaksinasi,0.222425512
1/14/2021 7:36,"b'\xe2\x80\x9cSemoga dengan vaksin ini, penyebaran Covid-19 dapat terputus.\xe2\x80\x9dBupati Maros, HM Hatta Rahman. @KabupatenMaros https://t.co/Fu3Dhpcavs'",1,positif,semoga dengan vaksin ini penyebaran covid dapat terputus,"['semoga', 'dengan', 'vaksin', 'ini', 'penyebaran', 'covid', 'dapat', 'terputus']","['moga', 'dengan', 'vaksin', 'ini', 'sebar', 'covid', 'dapat', 'putus']",moga dengan vaksin ini sebar covid dapat putus,0.442740947
1/14/2021 9:26,b'Vaksin merupakan salah satu cara pencegahan terpenting dari rangkaian upaya penanggulangan Covid-19.  Bantuan dari\xe2\x80\xa6 https://t.co/GKubBJAr9r',1,positif,vaksin merupakan salah satu cara pencegahan terpenting dari rangkaian upaya penanggulangan covid,"['vaksin', 'merupakan', 'salah', 'satu', 'cara', 'pencegahan', 'terpenting', 'dari', 'rangkaian', 'upaya', 'penanggulangan', 'covid']","['vaksin', 'rupa', 'salah', 'satu', 'cara', 'cegah', 'penting', 'dari', 'rangkai', 'upaya', 'tanggulang', 'covid']",vaksin rupa salah satu cara cegah penting dari rangkai upaya tanggulang covid,0.747770842
1/14/2021 9:32,"b'Jangan takut di suntik Vaksin.\nGak usah percaya Hoax yang bilang kaum jomblo bakal di perlakukan beda, mereka akan\xe2\x80\xa6 https://t.co/Ccd7sQlkSg'",1,positif,jangan takut disuntik vaksin tidak usah percaya hoaks yang mengatakan kaum jomblo akan dapat perlakukan berbeda,"['jangan', 'takut', 'disuntik', 'vaksin', 'tidak', 'usah', 'percaya', 'hoaks', 'yang', 'mengatakan', 'kaum', 'jomblo', 'akan', 'dapat', 'perlakukan', 'berbeda']","['jangan', 'takut', 'suntik', 'vaksin', 'tidak', 'usah', 'percaya', 'hoaks', 'yang', 'kata', 'kaum', 'jomblo', 'akan', 'dapat', 'laku', 'beda']",jangan takut suntik vaksin tidak usah percaya hoaks yang kata kaum jomblo akan dapat laku beda,0.15159759
1/14/2021 10:17,b'Ayo Vaksin demi kita keluarga tetangga sahabat dan untuk kita semua https://t.co/gSObh8G8Y5',1,positif,ayo vaksin demi kita keluarga tetangga sahabat dan untuk kita semua,"['ayo', 'vaksin', 'demi', 'kita', 'keluarga', 'tetangga', 'sahabat', 'dan', 'untuk', 'kita', 'semua']","['ayo', 'vaksin', 'demi', 'kita', 'keluarga', 'tetangga', 'sahabat', 'dan', 'untuk', 'kita', 'semua']",ayo vaksin demi kita keluarga tetangga sahabat dan untuk kita semua,0.278065939
1/10/2021 2:03,"b'Vaksin sinovac yang akan digunakan di Indonesia, HALAL! #VaksinCovid19 https://t.co/p0YKZktFEe'",1,positif,vaksin sinovac yang akan digunakan di indonesia halal,"['vaksin', 'sinovac', 'yang', 'akan', 'digunakan', 'di', 'indonesia', 'halal']","['vaksin', 'sinovac', 'yang', 'akan', 'guna', 'di', 'indonesia', 'halal']",vaksin sinovac yang akan guna di indonesia halal,0.031514827
1/14/2021 8:15,b'Vaksin covid 19  sinovac ini terjamin aman dan halal\n#VaksinHalal https://t.co/cjdon8wxoS',1,positif,vaksin covid sinovac ini terjamin aman dan halal,"['vaksin', 'covid', 'sinovac', 'ini', 'terjamin', 'aman', 'dan', 'halal']","['vaksin', 'covid', 'sinovac', 'ini', 'jamin', 'aman', 'dan', 'halal']",vaksin covid sinovac ini jamin aman dan halal,0.791287509
1/12/2021 7:19,"b'RT @KompasTV: Menag Yaqut: Jangan Ragu, Vaksin Sinovac Halal dan Suci https://t.co/Th9L5c7rFS https://t.co/UZ50ZvdPiw'",1,positif,jangan ragu vaksin sinovac halal dan suci,"['jangan', 'ragu', 'vaksin', 'sinovac', 'halal', 'dan', 'suci']","['jangan', 'ragu', 'vaksin', 'sinovac', 'halal', 'dan', 'suci']",jangan ragu vaksin sinovac halal dan suci,0.190203499
1/12/2021 9:15,"b'RT @PEDOMAN_id: Alhamdulillah, vaksin Sinovac datang lagi. Yuks bersiap vaksin\n\nVaksin Oke Siap Edar\n#VaksinKitaDatangLagi\n\n@fadjroeL @Jubi\xe2\x80\xa6'",1,positif,alhamdulillah vaksin sinovac datang lagi ayo bersiap vaksin,"['alhamdulillah', 'vaksin', 'sinovac', 'datang', 'lagi', 'ayo', 'bersiap', 'vaksin']","['alhamdulillah', 'vaksin', 'sinovac', 'datang', 'lagi', 'ayo', 'siap', 'vaksin']",alhamdulillah vaksin sinovac datang lagi ayo siap vaksin,0.570772285
1/14/2021 12:01,b'KAMI SIAP DI VAKSIN\n\nDi Vaksin Untuk Memulihkan Ekonomi Negeri Vaksin Covid-19 Aman dan Halal. https://t.co/SAKyESmjFv',1,positif,kami siap divaksin divaksin untuk memulihkan ekonomi negeri vaksin covid aman dan halal,"['kami', 'siap', 'divaksin', 'divaksin', 'untuk', 'memulihkan', 'ekonomi', 'negeri', 'vaksin', 'covid', 'aman', 'dan', 'halal']","['kami', 'siap', 'vaksin', 'vaksin', 'untuk', 'pulih', 'ekonomi', 'negeri', 'vaksin', 'covid', 'aman', 'dan', 'halal']",kami siap vaksin vaksin untuk pulih ekonomi negeri vaksin covid aman dan halal,0.636978685
1/14/2021 8:00,"b'Alhamdulillah, ini kabar yang menyejukkan dan sangatlah ditunggu masyarakat. \nUmumkan Fatwa Halal Sudah Keluar, Eri\xe2\x80\xa6 https://t.co/w8xxmazCHh'",1,positif,alhamdulillah ini kabar yang menyejukkan dan sangatlah ditunggu masyarakat,"['alhamdulillah', 'ini', 'kabar', 'yang', 'menyejukkan', 'dan', 'sangatlah', 'ditunggu', 'masyarakat']","['alhamdulillah', 'ini', 'kabar', 'yang', 'sejuk', 'dan', 'sangat', 'tunggu', 'masyarakat']",alhamdulillah ini kabar yang sejuk dan sangat tunggu masyarakat,0.811489572
1/14/2021 7:51,b'@w4nw4e SAYA \nSIAP \nBILA \nSEGERA DI VAKSIN C19 \nDARI \nPEMERINTAH.',1,positif,saya siap bila segera divaksin dari pemerintah,"['saya', 'siap', 'bila', 'segera', 'divaksin', 'dari', 'pemerintah']","['saya', 'siap', 'bila', 'segera', 'vaksin', 'dari', 'perintah']",saya siap bila segera vaksin dari perintah,0.655738275
1/14/2021 8:00,b'Jangan Takut Karena Vaksin Sinovac sudah aman dan halal untuk digunakan #VaksinHalal https://t.co/qoADeTXxnw',1,positif,jangan takut karena vaksin sinovac sudah aman dan halal untuk digunakan,"['jangan', 'takut', 'karena', 'vaksin', 'sinovac', 'sudah', 'aman', 'dan', 'halal', 'untuk', 'digunakan']","['jangan', 'takut', 'karena', 'vaksin', 'sinovac', 'sudah', 'aman', 'dan', 'halal', 'untuk', 'guna']",jangan takut karena vaksin sinovac sudah aman dan halal untuk guna,0.101765803
1/14/2021 8:10,"b'Sdh jelas ya kalau Vaksin Sinovac ini SUCI &amp; HALAL, jd tdk perlu ragu &amp; berdebat lg.\nDan ingat ada 6 kelompok prior\xe2\x80\xa6 https://t.co/khsDtf6wLe'",1,positif,sudah jelas ya kalau vaksin sinovac ini suci halal jadi tidak perlu ragu berdebat lagi dan ingat ada kelompok prioritas,"['sudah', 'jelas', 'ya', 'kalau', 'vaksin', 'sinovac', 'ini', 'suci', 'halal', 'jadi', 'tidak', 'perlu', 'ragu', 'berdebat', 'lagi', 'dan', 'ingat', 'ada', 'kelompok', 'prioritas']","['sudah', 'jelas', 'ya', 'kalau', 'vaksin', 'sinovac', 'ini', 'suci', 'halal', 'jadi', 'tidak', 'perlu', 'ragu', 'debat', 'lagi', 'dan', 'ingat', 'ada', 'kelompok', 'prioritas']",sudah jelas ya kalau vaksin sinovac ini suci halal jadi tidak perlu ragu debat lagi dan ingat ada kelompok prioritas,0.125166285
1/14/2021 10:48,b'@inteldunia Jika nolak di vaksin artinya kalian lbh bodoh dr org yg lulusan SD.\nPdhl ini bentuk nyata gagalnya edukasi mereka',1,positif,jika nolak divaksin artinya kalian lebih bodoh dari orang yang lulusan sd padahal ini bentuk nyata gagalnya edukasi mereka,"['jika', 'nolak', 'divaksin', 'artinya', 'kalian', 'lebih', 'bodoh', 'dari', 'orang', 'yang', 'lulusan', 'sd', 'padahal', 'ini', 'bentuk', 'nyata', 'gagalnya', 'edukasi', 'mereka']","['jika', 'nolak', 'vaksin', 'arti', 'kalian', 'lebih', 'bodoh', 'dari', 'orang', 'yang', 'lulus', 'sd', 'padahal', 'ini', 'bentuk', 'nyata', 'gagal', 'edukasi', 'mereka']",jika nolak vaksin arti kalian lebih bodoh dari orang yang lulus sd padahal ini bentuk nyata gagal edukasi mereka,0.752760476
