,tanggal,tweet,label,tweet_baku,detoken_stem
3236,1/15/2021 0:37,"b'Kamu mau vaksin silakan, segala resiko ditanggung sendiri. Kamu mau tidak vaksin silakan, segala resiko ditanggung\xe2\x80\xa6 https://t.co/2XRhQxNJBf'",netral,kamu mau vaksin silakan segala resiko ditanggung sendiri kamu mau tidak vaksin silakan,kamu mau vaksin sila segala resiko tanggung sendiri kamu mau tidak vaksin sila
3237,1/15/2021 0:43,"b'@AnakKolong_ @PDI_Perjuangan @66Hasto Harusnya semua anggota dewan di vaksin duluan pakai sinovac, juga para kader\xe2\x80\xa6 https://t.co/SWWJ2lH0S4'",netral,harusnya semua anggota dewan divaksin duluan pakai sinovac juga para kader,harus semua anggota dewan vaksin duluan pakai sinovac juga para kader
3238,1/15/2021 0:44,"b'#ngga mau di vaksin itu urusanmu, Tapi kalo sudah jadi kompor buat bikin Gaduh masyarakat itu termasuk kriminal..\xe2\x80\xa6 https://t.co/8aDCmRLEmY'",netral,mau divaksin itu urusanmu tapi kalau sudah jadi kompor buat bikin gaduh masyarakat itu termasuk kriminal,mau vaksin itu urus tapi kalau sudah jadi kompor buat bikin gaduh masyarakat itu masuk kriminal
3239,1/15/2021 0:44,"b'@CondetDukedom Vaksin hny salah satu cara,tp bkn satu2nya cara membentuk herd immunity\nScr alami tubuh manusia memi\xe2\x80\xa6 https://t.co/6IkPF0NI5y'",netral,vaksin hanya salah satu cara tapi bukan satu satunya cara membentuk herd immunity secara alami,vaksin hanya salah satu cara tapi bukan satu satu cara bentuk herd immunity cara alami
3240,1/15/2021 0:53,b'@luviku Karena vaksin hanya melemahkan efek berat dari penyakit tersebut. Dengan cara memaksa tubuh membentuk antib\xe2\x80\xa6 https://t.co/zaiUzbwArQ',netral,karena vaksin hanya melemahkan efek berat dari penyakit tersebut dengan cara memaksa tubuh membentuk antibodi,karena vaksin hanya lemah efek berat dari sakit sebut dengan cara paksa tubuh bentuk antibodi
3241,1/15/2021 0:54,"b'1. Setelah vaksin tu sistem kekebalan ga langsung ""bikin"" pertahanan, butuh proses, vaksin tu kek data minimal biar\xe2\x80\xa6 https://t.co/D8WaPWHp6v'",netral,setelah vaksin itu sistem kekebalan tidak langsung membuat pertahanan butuh proses,telah vaksin itu sistem kebal tidak langsung buat tahan butuh proses
3242,1/15/2021 0:56,b'Pembuatan vaksin melalui beberapa tahap pengujian (uji klinis)\ndengan tujuan\n\n1. Keselamatan\n2. Efektivitas vaksin\xe2\x80\xa6 https://t.co/B282PoTwDF',netral,pembuatan vaksin melalui beberapa tahap pengujian uji klinis dengan tujuan keselamatan efektivitas vaksin,buat vaksin lalu beberapa tahap uji uji klinis dengan tuju selamat efektivitas vaksin
3243,1/15/2021 0:56,"b'Setelah di vaksin tiba2 dapet plus minus, plus nya dapet super human strange, minus nya gampang insekyur, gmana kalo gitu'",netral,setelah divaksin tiba tiba dapat plus minus plus nya dapat super human strange minusnya gampang insecure,telah vaksin tiba tiba dapat plus minus plus nya dapat super human strange minus gampang insecure
3244,1/15/2021 0:57,"b'@lycalya Semua berhak mau atau engga di vaksin\nTapi kalo engga mau, jangan menggiring pemikiran masyarakat untuk ik\xe2\x80\xa6 https://t.co/RpuQoL8VNF'",netral,semua berhak mau atau tidak divaksin tapi kalau tidak mau jangan menggiring pemikiran masyarakat untuk ikut menolak,semua hak mau atau tidak vaksin tapi kalau tidak mau jangan giring pikir masyarakat untuk ikut tolak
3245,1/15/2021 0:57,"b""Untuk Kadrun yg pada nolak divaksin ama Vaksin buatan Cinovac  China. Noh.. disuntik aja dengan vaksin Pfizer's https://t.co/PvZUTkKmws""",netral,untuk yang menolak divaksin sama vaksin buatan cinovac cina disuntik saja dengan vaksin pfizers,untuk yang tolak vaksin sama vaksin buat cinovac cina suntik saja dengan vaksin pfizers
3246,1/15/2021 0:58,b'@inyo3t @agusmiftah @CNNIndonesia Pemerintah kembali ke rencana Awal dong Vaksin Dibayar. Cuma buat liuk aja biar bisa bujuk rakyat.',netral,pemerintah kembali ke rencana awal vaksin dibayar cuma buat bisa bujuk rakyat,perintah kembali ke rencana awal vaksin bayar cuma buat bisa bujuk rakyat
3247,1/15/2021 1:02,"b'2. Suhu penyimpanan vaksin covid-19 Sinovac sesuai di negara tropis, Indonesia'",netral,suhu penyimpanan vaksin covid sinovac sesuai di negara tropis indonesia,suhu simpan vaksin covid sinovac sesuai di negara tropis indonesia
3248,1/15/2021 1:04,b'@aik_arif Dikirain begitu di vaksin kayak dapat tiket terusan di dufan kali yeeee....? \xf0\x9f\x99\x88\xf0\x9f\x99\x88\xf0\x9f\x99\x88',netral,dikira begitu divaksin seperti dapat tiket terusan di dufan kali ya,kira begitu vaksin seperti dapat tiket terus di dufan kali ya
3249,1/15/2021 1:04,"b'Kalo gamau vaksin sama nganggep covid enteng, kenapa ngejauhin temen yang baru sembuh covid~\n\nKenapa sih orang teh kaya bunglon'",netral,kalau tidak mau vaksin sama menganggap covid ringan kenapa menjauhi temen yang baru sembuh covid,kalau tidak mau vaksin sama anggap covid ringan kenapa jauh temen yang baru sembuh covid
3250,1/15/2021 1:15,b'@ridwanhr Beda kegunaan. Vaksin untuk yg sehat tujuannya agar tubuh bisa memproduksi antibodi sendiri. Plasma darah\xe2\x80\xa6 https://t.co/Dq1noAOQBe',netral,beda kegunaan vaksin untuk yang sehat tujuannya agar tubuh bisa memproduksi antibodi sendiri plasma darah,beda guna vaksin untuk yang sehat tuju agar tubuh bisa produksi antibodi sendiri plasma darah
3251,1/15/2021 1:18,b'@geloraco @msaid_didu habis vaksin tetap pakai masker.',netral,habis vaksin tetap pakai masker,habis vaksin tetap pakai masker
3252,1/15/2021 1:21,"b'@aftrmnlght Iyaaa okee, eh di daerah kamu di vaksin kapan?'",netral,iya oke di daerah kamu divaksin kapan,iya oke di daerah kamu vaksin kapan
3253,1/15/2021 1:22,"b'@doffysama1234 @Talita64162341 @corvustozero Kalau bicara vaksin scr umum, ada vaksin wajib (kayak pas anak2) dan v\xe2\x80\xa6 https://t.co/TkinvLsIop'",netral,kalau bicara vaksin secara umum ada vaksin wajib seperti pas anak anak,kalau bicara vaksin cara umum ada vaksin wajib seperti pas anak anak
3254,1/15/2021 1:22,"b'@PartaiSocmed @Gyoucancallme @BudiGSadikin Mungkin bakal lebih tepat kalo yg sudah vaksin, bisa dpet subsidi(atau m\xe2\x80\xa6 https://t.co/XbUYUCJx1s'",netral,mungkin bakal lebih tepat kalau yang sudah vaksin bisa dapat subsidi,mungkin bakal lebih tepat kalau yang sudah vaksin bisa dapat subsidi
3255,1/15/2021 1:23,b'@ema07 kak btw katanya yg menderita penyakit paru2 jantung blm bs dapet vaksin tah? kl yg kayak asma gt?',netral,kak katanya yang menderita penyakit paru jantung belum bisa dapat vaksin tidak yang seperti asma begitu,kak kata yang derita sakit paru jantung belum bisa dapat vaksin tidak yang seperti asma begitu
3256,1/15/2021 1:24,b'@506celcius \xf0\x9f\x92\x95 di daerah kamu di vaksin juga?',netral,di daerah kamu divaksin juga,di daerah kamu vaksin juga
3257,1/15/2021 1:24,"b'Gatau harus percaya kemana,\nBanyak bgt pro kontra vaksin :('",netral,tidak tahu harus percaya kemana banyak sangat pro kontra vaksin,tidak tahu harus percaya mana banyak sangat pro kontra vaksin
3258,1/15/2021 1:27,b'Jadi abis vaksin bakal tidak kena covid lagi ? https://t.co/naWZVX7Kcu',positif,jadi habis vaksin bakal tidak kena covid lagi,jadi habis vaksin bakal tidak kena covid lagi
3259,1/15/2021 1:27,"b'@Gempoaja @VeritasArdentur @tirta_hudhi Kan misal dia udh divaksin tapi dibadannya ada virusnya, mungkin dia ga sak\xe2\x80\xa6 https://t.co/UDWg9bRUJk'",netral,kan misal dia udah divaksin tapi dibadannya ada virusnya mungkinkah dia tidak sakit,kan misal dia udah vaksin tapi bad ada virus mungkin dia tidak sakit
3260,1/15/2021 1:28,b'@geloraco kenapa ga memilih vaksin yg lebih aman??  Kenapa vaksin massal terkesan di paksakan??  Kenapa nunggu efek\xe2\x80\xa6 https://t.co/RPpRiYuDkT',netral,kenapa tidak memilih vaksin yang lebih aman kenapa vaksin massal terkesan dipaksakan kenapa nunggu efek,kenapa tidak pilih vaksin yang lebih aman kenapa vaksin massal kes paksa kenapa nunggu efek
3261,1/15/2021 1:28,"b'Setiap orang memiliki respon yg berbeda dengan vaksin. Tidak semua orang boleh di vaksin, kelompok yg tidak boleh d\xe2\x80\xa6 https://t.co/1M8AWNC4Vz'",netral,setiap orang memiliki respon yang berbeda dengan vaksin tidak semua orang boleh divaksin,tiap orang milik respon yang beda dengan vaksin tidak semua orang boleh vaksin
3262,1/15/2021 1:28,b'@TulipKuning5 @raphafadilla @eburhany Vaksin tujuannya biar lu gak gampang tertular karna cuma sekian persen efekny\xe2\x80\xa6 https://t.co/s5p6RF76Jb',netral,vaksin tujuannya agar kamu tidak mudah tertular karena cuma sekian persen efeknya,vaksin tuju agar kamu tidak mudah tular karena cuma sekian persen efek
3263,1/15/2021 1:30,b'Pernah terkonfirmasi menderita Covid-19 tidak divaksin ? Artinya setelah kena covid punya anti body sendiri ? \n*Nan\xe2\x80\xa6 https://t.co/YUk50OlkW5',netral,pernah terkonfirmasi menderita covid tidak divaksin artinya setelah kena covid punya anti body sendiri,pernah konfirmasi derita covid tidak vaksin arti telah kena covid punya anti body sendiri
3264,1/15/2021 1:32,"b'Bukan ""menjamin aman"" bu tapi mengurangi resiko munculnya gejala parah saat terinfeksi covid.\n\nTetap bisa terinfeks\xe2\x80\xa6 https://t.co/JUO1yqOC0s'",netral,bukan menjamin aman bu tapi mengurangi resiko munculnya gejala parah saat terinfeksi covid tetap bisa terinfeksi,bukan jamin aman bu tapi kurang resiko muncul gejala parah saat infeksi covid tetap bisa infeksi
3265,1/15/2021 1:32,b'emang kalo udah vaksin harus di dalem rumah terus gitu ga boleh beraktivitas? berarti presiden dan menteri kemarin\xe2\x80\xa6 https://t.co/zOE2DQPHzU',netral,memangnya jika sudah vaksin harus di dalam rumah terus tidak boleh beraktivitas,memang jika sudah vaksin harus di dalam rumah terus tidak boleh aktivitas
3266,1/15/2021 1:32,b'Yaampun temenku banyak yang pro-vaksin\xf0\x9f\x91\x8d bahkan ada yang tanya kapan dapet vaksin huhu\xf0\x9f\x98\xad\xf0\x9f\x91\x8d',netral,yaampun temenku banyak yang provaksin bahkan ada yang tanya kapan dapat vaksin,yaampun temenku banyak yang provaksin bahkan ada yang tanya kapan dapat vaksin
3267,1/15/2021 1:33,"b'Diperlukan waktu sekitar 40 hari untuk memproduksi setiap dosis vaksin, mulai dari pembuatan larutan hingga pengema\xe2\x80\xa6 https://t.co/pIjcLdzj90'",netral,diperlukan waktu sekitar hari untuk memproduksi setiap dosis vaksin mulai dari pembuatan larutan hingga pengema,perlu waktu sekitar hari untuk produksi tiap dosis vaksin mulai dari buat larut hingga pengema
3268,1/15/2021 1:33,b'@Valosenadya1 @marzukialie_MA Vaksin tsb....untuk virus varian lama..... Gmn dgn varian yg baru.... Manjur gak.....?',netral,vaksin tersebut untuk virus varian lama bagaimana dengan varian yang baru manjur tidak,vaksin sebut untuk virus varian lama bagaimana dengan varian yang baru manjur tidak
3269,1/15/2021 1:35,b'@jcowacko @Aqmak25 Saya bingung mana yg bener mana yg salah banyak yg bilang yg habis pada di vaksin org2 pada saki\xe2\x80\xa6 https://t.co/B6qReUvixC',netral,saya bingung mana yang benar mana yang salah banyak yang bilang yang habis pada divaksin orang pada sakit,saya bingung mana yang benar mana yang salah banyak yang bilang yang habis pada vaksin orang pada sakit
3270,1/15/2021 1:36,"b'Nanya nih, apakah ketika vaksin sudah tersalurkan lantas prokes bisa dilanggar?'",netral,apakah ketika vaksin sudah tersalurkan lantas prokes bisa dilanggar,apakah ketika vaksin sudah salur lantas prokes bisa langgar
3271,1/15/2021 1:38,b'Apa sudah bebas prokes setelah vaksin ??? https://t.co/UW0lJJSaOI',netral,apa sudah bebas prokes setelah vaksin,apa sudah bebas prokes telah vaksin
3272,1/15/2021 1:40,"b'@SampahoaX @Partono_ADjem Yup gak wajib bagi yang termasuk dalam kriteria tak wajib di vaksin, seperti sudah pernah\xe2\x80\xa6 https://t.co/jkX0SdXyf5'",netral,tidak wajib bagi yang termasuk dalam kriteria tak wajib divaksin seperti sudah pernah dijelaskan,tidak wajib bagi yang masuk dalam kriteria tak wajib vaksin seperti sudah pernah jelas
3273,1/15/2021 1:43,"b'Kalo ada perbicaraan dan perdebatan mengenai vaksin, bagus dong. Artinya kita nggak ignorance.'",netral,kalau ada perbicaraan dan perdebatan mengenai vaksin bagus dong artinya kita tidak ignorance,kalau ada bicara dan debat kena vaksin bagus dong arti kita tidak ignorance
3274,1/15/2021 1:43,"b'Sebelum terbukti kekebalan vaksin tahan lama, kita harus menggunakan azas prudensi, bahwa vaksin tidak akan tahan l\xe2\x80\xa6 https://t.co/HecVO5wOaP'",negatif,sebelum terbukti kekebalan vaksin tahan lama kita harus menggunakan azas prudensi bahwa vaksin tidak akan tahan lama,belum bukti kebal vaksin tahan lama kita harus guna azas prudensi bahwa vaksin tidak akan tahan lama
3275,1/15/2021 1:44,"b'@asaibrahim Mau tanya dok, kalau habis vaksin apakah harus memakai masker di rumah ketika berkumpul dgn anak?'",netral,mau tanya dok kalau habis vaksin apakah harus memakai masker di rumah ketika berkumpul dengan anak,mau tanya dok kalau habis vaksin apakah harus pakai masker di rumah ketika kumpul dengan anak
3276,1/15/2021 1:46,b'@dinarps_ Aku bukan nakes lagi dan bukan penerima vaksin.',netral,aku bukan tenaga kesehatan lagi dan bukan penerima vaksin,aku bukan tenaga sehat lagi dan bukan terima vaksin
3277,1/15/2021 1:49,b'@_vancleefscn Dan semoga masyarakat juga mengerti bahwa vaksin itu banyak gak harus itu doang',netral,dan semoga masyarakat juga mengerti bahwa vaksin itu banyak tidak harus itu saja,dan moga masyarakat juga erti bahwa vaksin itu banyak tidak harus itu saja
3278,1/15/2021 1:49,"b'Disuruh vaksin ndamau, disuruh psbb ndamau. Cobalah tengok rumah sakit full \xf0\x9f\xa5\xb2'",netral,disuruh vaksin tidak mau disuruh psbb tidak mau cobalah lihat rumah sakit penuh,suruh vaksin tidak mau suruh psbb tidak mau coba lihat rumah sakit penuh
3279,1/15/2021 1:49,b'kenapa bisa ada ya orang yg gamau nerima bansos dari pemerintah karena takut bakal dipaksa suntik vaksin covid dan\xe2\x80\xa6 https://t.co/4jS1Cg0Zak',netral,kenapa bisa ada orang yang tidak mau nerima bansos dari pemerintah karena takut bakal dipaksa suntik vaksin covid,kenapa bisa ada orang yang tidak mau nerima bansos dari perintah karena takut bakal paksa suntik vaksin covid
3280,1/15/2021 1:51,b'@RodriChen @BudiGSadikin @KemenkesRI Mas kalo ketersediaan vaksinnya udh mayan banyak apa swasta tetap tidak boleh menjual vaksin?',netral,mas kalau ketersediaan vaksinnya sudah mayan banyak apa swasta tetap tidak boleh menjual vaksin,mas kalau sedia vaksin sudah mayan banyak apa swasta tetap tidak boleh jual vaksin
3281,1/15/2021 1:51,b'pada ikutan vaksin atau kaga?',netral,pada ikutan vaksin atau tidak,pada ikut vaksin atau tidak
3282,1/15/2021 1:51,b'@kelixman Vaksin ini tuh sebenernya mengurangi kemungkinan terinfeksi atau mengurangi kemungkinan terjasi gejala ketika terinfeksi? \xf0\x9f\xa4\x94',netral,vaksin ini tuh sebenarnya mengurangi kemungkinan terinfeksi atau mengurangi kemungkinan terjasi gejala ketika terinfeksi,vaksin ini tuh benar kurang mungkin infeksi atau kurang mungkin jas gejala ketika infeksi
3283,1/15/2021 1:54,b'@rifqimhd_ selama gratis kenapa ga vaksin',positif,selama gratis ikut vaksin,lama gratis ikut vaksin
3284,1/15/2021 1:55,"b'@Dandhy_Laksono Kalau mau beli sendiri vaksin nya monggo, kalau mau gratis dari pemerintahan boleh juga.. tapii ent\xe2\x80\xa6 https://t.co/5NMjvwDTwJ'",netral,kalau mau beli sendiri vaksinnya silakan kalau mau gratis dari pemerintahan boleh juga,kalau mau beli sendiri vaksin sila kalau mau gratis dari perintah boleh juga
3285,1/15/2021 1:55,"b'Pembukaan kelas,dosen gua malah bahas vaksin. Bilang kalo dia gamau divaksin, bilang kalo vaksin itu biasanya penel\xe2\x80\xa6 https://t.co/XviWs4qkVf'",negatif,pembukaan kelas dosen aku malah bahas vaksin bilang kalau dia tidak mau divaksin,buka kelas dosen aku malah bahas vaksin bilang kalau dia tidak mau vaksin
3286,1/15/2021 1:55,"b'Yg sdh dijadwalkan vaksin ya dijalani saja, nanti orang lain kan pada ikut sendiri https://t.co/N7KNK8JCOh'",netral,yang sudah dijadwalkan vaksin ya dijalani saja nanti orang lain kan pada ikut sendiri,yang sudah jadwal vaksin ya jalan saja nanti orang lain kan pada ikut sendiri
3287,1/15/2021 1:56,"b'@CNNIndonesia Vaksin hanya meringankan gejala pasca infeksi, tapi kok kebijakannya seolah vaksin itu bisa menjadi kebal infeksi (?) -__-'",netral,vaksin hanya meringankan gejala pasca infeksi tapi kok kebijakannya seolah vaksin itu bisa menjadi kebal infeksi,vaksin hanya ringan gejala pasca infeksi tapi kok bijak olah vaksin itu bisa jadi kebal infeksi
3288,1/15/2021 1:59,b'@pansxguy @YgPentingAsiq @pengamatekonom @DickyDifie Kalau sinovac ada tuntutan hukum ya kalau terjadi efek samping\xe2\x80\xa6 https://t.co/Ma4Y7JPNpN',netral,kalau sinovac ada tuntutan hukum ya kalau terjadi efek samping,kalau sinovac ada tuntut hukum ya kalau jadi efek samping
3289,1/15/2021 1:59,"b'@dreamocchi @bby_anss @lycalya Maaf nih bang, namanya vaksinasi, proses Imunisasi-nya sama aja. Karena sewaktu vaks\xe2\x80\xa6 https://t.co/YC0sf13LDz'",netral,maaf bang namanya vaksinasi proses imunisasinya sama saja,maaf bang nama vaksinasi proses imunisasi sama saja
3290,1/15/2021 2:00,"b'@greenmann666 @BudiGSadikin @KemenkesRI Kuncinya adlh vaksinasi massal, slrh dunia Mas, sblm vaksinnya bermutasi jd\xe2\x80\xa6 https://t.co/PoSHo9Flka'",netral,kuncinya adalah vaksinasi massal seluruh dunia mas sebelum vaksinnya bermutasi,kunci adalah vaksinasi massal seluruh dunia mas belum vaksin mutasi
3291,1/15/2021 2:01,"b'@CNNIndonesia Ini baru betul, jadi orang berduit nggak harus dibiayai negara, dan bisa segera mendapatkan vaksin te\xe2\x80\xa6 https://t.co/yijiIyLcOM'",netral,ini baru betul jadi orang berduit tidak harus dibiayai negara dan bisa segera mendapatkan vaksin tersebut,ini baru betul jadi orang duit tidak harus biaya negara dan bisa segera dapat vaksin sebut
3292,1/15/2021 2:06,"b'@kartikaarahmaw @IrfanMS72875478 Saya dari tadi cuman mempermasalahkan itu, entah dia uda vaksin atau belum, disini\xe2\x80\xa6 https://t.co/2nM2zeFVK7'",netral,saya dari tadi cuman mempermasalahkan itu entah dia sudah vaksin atau belum disini,saya dari tadi cuman masalah itu entah dia sudah vaksin atau belum sini
3293,1/15/2021 2:09,b'Aku ga takut di vaksin cuma takut sama jarum suntik aja hiks',negatif,aku tidak takut divaksin cuma takut sama jarum suntik saja,aku tidak takut vaksin cuma takut sama jarum suntik saja
3294,1/15/2021 2:10,"b'@marzukialie_MA Kami bukan menolak di""Vaksin""nya\nYg kami pertanyakan keamanan dari isi vaksin tersebut.\nJika banyak\xe2\x80\xa6 https://t.co/ueHrBfKThu'",netral,kami bukan menolak divaksinnya yang kami tanyakan keamanan dari isi vaksin tersebut,kami bukan tolak vaksin yang kami tanya aman dari isi vaksin sebut
3295,1/15/2021 2:17,"b'@kompascom Saat orang menjadi ""pede"" Setelah menerima vaksin itu adalah hal yg wajar dan manusiawi\n\nMemang itulah s\xe2\x80\xa6 https://t.co/YRdMRQU6XZ'",netral,saat orang menjadi pede setelah menerima vaksin itu adalah hal yang wajar dan manusiawi,saat orang jadi pede telah terima vaksin itu adalah hal yang wajar dan manusiawi
3296,1/15/2021 2:21,b'Mungkin ga di vaksin bisa berbanding lurus dgn kebodohan seseorang (?) \xf0\x9f\xa4\x94 https://t.co/kQmGJokm6s',netral,mungkin tidak divaksin bisa berbanding lurus dengan kebodohan seseorang,mungkin tidak vaksin bisa banding lurus dengan bodoh orang
3297,1/15/2021 2:23,"b'@ASagittarie @kang_batag0r @sherinasinna Yah buang"" uang negara dong bos kalo masih kena virus lagi, yah ttap stay\xe2\x80\xa6 https://t.co/FDyqIb7FtD'",negatif,yah buang uang negara dong bos kalau masih kena virus,yah buang uang negara dong bos kalau masih kena virus
3298,1/15/2021 2:24,b'@m0chacha @HSK9UCCI @schfess Karena keterbatasan vaksin yang ada jadi dijatahnya gitu. Jadi jenis vaksinnya beragam\xe2\x80\xa6 https://t.co/O4vUN5UxAD',netral,karena keterbatasan vaksin yang ada jadi dijatahnya begitu jadi jenis vaksinnya beragam,karena batas vaksin yang ada jadi jatah begitu jadi jenis vaksin agam
3299,1/15/2021 2:30,"b'Vaksin atau tidak, biarkan aku menyelesaikan tulisanku dulu... https://t.co/9f6E6OsKoa'",netral,vaksin atau tidak biarkan aku menyelesaikan tulisanku dulu,vaksin atau tidak biar aku selesai tulis dulu
3300,1/15/2021 2:33,"b'Jadi untuk para ilmuwanku yg muncul akhir akhir ini, anda menolak vaksin sinovac karna data penelitiannya, ujiklini\xe2\x80\xa6 https://t.co/M0vursPMu2'",negatif,jadi untuk para ilmuwanku yang muncul akhir akhir ini anda menolak vaksin sinovac karena data penelitiannya,jadi untuk para ilmuwanku yang muncul akhir akhir ini anda tolak vaksin sinovac karena data teliti
3301,1/15/2021 2:34,b'Ada baik nya kita jangan berpolemik terus #VaksinCovid19 #TangkapAhokdanRaffi istirahat aja dulu dan RESPECT\xe2\x80\xa6 https://t.co/jwkB7pZh2E',netral,ada baik nya kita jangan berpolemik terus istirahat aja dulu dan respect,ada baik nya kita jangan polemik terus istirahat aja dulu dan respect
3302,1/15/2021 2:34,"b'Mau coba diskusi terbuka masalah vaksin. Tapi ntar takut di grebek wkwkwk. Jadi, ga jadi.'",netral,mau coba diskusi terbuka masalah vaksin tapi nanti takut digrebek jadi tidak jadi,mau coba diskusi buka masalah vaksin tapi nanti takut digrebek jadi tidak jadi
3303,1/15/2021 2:35,b'@hilopyuu baca tulisan vaksin aja mimisan',netral,baca tulisan vaksin aja mimisan,baca tulis vaksin aja mimisan
3304,1/15/2021 2:36,b'@LalanMakassar @aik_arif @RizaPutranto Vaksin bisa jadi boomerang',netral,vaksin bisa jadi boomerang,vaksin bisa jadi boomerang
3305,1/15/2021 2:37,"b'@IkhsanTuharea @afrkml @sherinasinna setau gue ketika udah vaksin dianggap kaya udah pernah kena, berarti ketika am\xe2\x80\xa6 https://t.co/lYw2fZVPJG'",netral,setau aku ketika sudah vaksin dianggap seperti sudah pernah kena,tau aku ketika sudah vaksin anggap seperti sudah pernah kena
3306,1/15/2021 2:38,b'@treasurpe Padahal vaksin kan virus... bukan bahan kimia',netral,padahal vaksin kan virus bukan bahan kimia,padahal vaksin kan virus bukan bahan kimia
3307,1/15/2021 2:40,"b'67% setuju vaksin berkesan. wah, begitu ilmiah sekali dapatannya.'",netral,setuju vaksin berkesan wah begitu ilmiah sekali dapatannya,tuju vaksin kesan wah begitu ilmiah sekali dapat
3308,1/15/2021 2:40,"b'@CNNIndonesia Terus ngapain di vaksin kalau gk bisa kebal dari covid,  berarti sama aj donk.'",negatif,terus buat apa divaksin kalau tidak bisa kebal dari covid berarti sama saja dong,terus buat apa vaksin kalau tidak bisa kebal dari covid arti sama saja dong
3309,1/15/2021 2:42,"b'@myrazra @tangorcoy @tirta_hudhi Ga tambah parah, cm dia ga perlu vaksin utk bbrp saat krn masih punya antibodi yg\xe2\x80\xa6 https://t.co/KqeRk8hnjP'",netral,tidak tambah parah cuma dia tidak perlu vaksin untuk beberapa saat karena masih punya antibodi,tidak tambah parah cuma dia tidak perlu vaksin untuk beberapa saat karena masih punya antibodi
3310,1/15/2021 2:43,"b'Jadi kalau masih milih mau vaksin A, B, C, pastikan 24 jam tetap di rumah, orang rumah ga ada yang keluar. Jadi pas\xe2\x80\xa6 https://t.co/H9SmUGHetI'",netral,jadi kalau masih milih mau vaksin a b c pastikan dua puluh empat jam tetap di rumah orang rumah tidak ada yang keluar,jadi kalau masih milih mau vaksin a b c pasti dua puluh empat jam tetap di rumah orang rumah tidak ada yang keluar
3311,1/15/2021 2:44,b'Udh vaksin bkn berarti kebal. Masih bs kena cm gejala bs ditekan https://t.co/J0NElnkeyl',netral,sudah vaksin bukan berarti kebal masih bisa terkena cuma gejala bisa ditekan,sudah vaksin bukan arti kebal masih bisa kena cuma gejala bisa tekan
3312,1/15/2021 2:45,b'Buat yang udah dapet vaksin covid-19.\nSemoga jangan petakilan ya \xf0\x9f\x98\x8a',netral,buat yang sudah dapat vaksin covid semoga jangan petakilan ya,buat yang sudah dapat vaksin covid moga jangan petakilan ya
3313,1/15/2021 2:47,b'@ayparla https://t.co/NI5268ie6H tapi nnt juga ada program vaksin mandiri. Jadi banyak pilihan.',netral,tapi nanti juga ada program vaksin mandiri jadi banyak pilihan,tapi nanti juga ada program vaksin mandiri jadi banyak pilih
3314,1/15/2021 2:51,b'@doffysama1234 @corvustozero Buat kekebalan tubuh. Tapi ya tetep berpotensi jadi carrier. Dan bisa nularin ke orang\xe2\x80\xa6 https://t.co/S88lzm993H',netral,buat kekebalan tubuh tapi ya tetap berpotensi jadi carrier dan bisa nularin ke orang,buat kebal tubuh tapi ya tetap potensi jadi carrier dan bisa nularin ke orang
3315,1/15/2021 2:51,b'Soal vaksin mungkin kita panik dan takut karna ini juga termasuk barang baru dengan isu dan hoax yang tersebar di masyarakat',netral,soal vaksin mungkin kita panik dan takut karena ini juga termasuk barang baru dengan isu dan hoaks yang tersebar di masyarakat,soal vaksin mungkin kita panik dan takut karena ini juga masuk barang baru dengan isu dan hoaks yang sebar di masyarakat
3316,1/15/2021 2:54,b'@riodcvoll Iya setelah vaksin tetap harus 3M karena gak bisa 100% mencegah penularan',netral,iya setelah vaksin tetap harus tiga m karena tidak seratus persen bisa mencegah penularan,iya telah vaksin tetap harus tiga m karena tidak ratus persen bisa cegah tular
3317,1/15/2021 2:54,b'Nah vaksin ini ibarat barang sample musuhnya. Nanti imun kita yang bikin alat buat melawan si musuh ini. Proses bua\xe2\x80\xa6 https://t.co/ekeh6zcuPy',netral,nah vaksin ini ibarat barang sampel musuhnya nanti imun kita yang bikin alat buat melawan si musuh ini,nah vaksin ini ibarat barang sampel musuh nanti imun kita yang bikin alat buat lawan si musuh ini
3318,1/15/2021 2:54,b'@nugrohodimas Rencana pemerintah mengajak pemuka agama untuk sosialisasi vaksin di tiap daerah udah bagus. Semoga berjalan lancar',netral,rencana pemerintah mengajak pemuka agama untuk sosialisasi vaksin di tiap daerah sudah bagus semoga berjalan lancar,rencana perintah ajak muka agama untuk sosialisasi vaksin di tiap daerah sudah bagus moga jalan lancar
3319,1/15/2021 3:00,b'Semoga Bangsa ini segera terbebas dari belenggu wabah covid-19 yang baru. \n\nKadrun Framing Hoax Vaksin\xe2\x80\xa6 https://t.co/c7BmS6CSpI',netral,semoga bangsa ini segera terbebas dari belenggu wabah covid yang baru,moga bangsa ini segera bebas dari belenggu wabah covid yang baru
3320,1/15/2021 3:01,b'Vaksin Lindungi Negeri\n\nKadrun Framing Hoax Vaksin\n#TangkapPendanaFPITeroris https://t.co/dyTEJgbdOO',positif,vaksin lindungi negeri,vaksin lindung negeri
